match_id,tournament_id,team_id_home,team_name_home,team_code_home,goals_for_home,goals_against_home,goal_differential_home,win_home,draw_home,lose_home,extra_time_home,penalty_shootout_home,penalties_for_home,penalties_against_home,team_id_away,team_name_away,team_code_away,goals_for_away,goals_against_away,goal_differential_away,win_away,draw_away,lose_away,extra_time_away,penalty_shootout_away,penalties_for_away,penalties_against_away,year,stage_name,group_name,group_stage,knockout_stage,match_date,result_home
M-2006-01,WC-2006,T-31,Germany,DEU,4,2,2,1,0,0,0,0,0,0,T-17,Costa Rica,CRI,2,4,-2,0,0,1,0,0,0,0,2006,group stage,Group A,1,0,2006-06-09,W
M-2006-02,WC-2006,T-57,Poland,POL,0,2,-2,0,0,1,0,0,0,0,T-25,Ecuador,ECU,2,0,2,1,0,0,0,0,0,0,2006,group stage,Group A,1,0,2006-06-09,L
M-2006-03,WC-2006,T-28,England,ENG,1,0,1,1,0,0,0,0,0,0,T-55,Paraguay,PRY,0,1,-1,0,0,1,0,0,0,0,2006,group stage,Group B,1,0,2006-06-10,W
M-2006-04,WC-2006,T-78,Trinidad and Tobago,TTO,0,0,0,0,1,0,0,0,0,0,T-74,Sweden,SWE,0,0,0,0,1,0,0,0,0,0,2006,group stage,Group B,1,0,2006-06-10,D
M-2006-05,WC-2006,T-03,Argentina,ARG,2,1,1,1,0,0,0,0,0,0,T-42,Ivory Coast,CIV,1,2,-1,0,0,1,0,0,0,0,2006,group stage,Group C,1,0,2006-06-10,W
M-2006-06,WC-2006,T-67,Serbia and Montenegro,SCG,0,1,-1,0,0,1,0,0,0,0,T-48,Netherlands,NLD,1,0,1,1,0,0,0,0,0,0,2006,group stage,Group C,1,0,2006-06-11,L
M-2006-07,WC-2006,T-46,Mexico,MEX,3,1,2,1,0,0,0,0,0,0,T-38,Iran,IRN,1,3,-2,0,0,1,0,0,0,0,2006,group stage,Group D,1,0,2006-06-11,W
M-2006-08,WC-2006,T-02,Angola,AGO,0,1,-1,0,0,1,0,0,0,0,T-58,Portugal,PRT,1,0,1,1,0,0,0,0,0,0,2006,group stage,Group D,1,0,2006-06-11,L
M-2006-09,WC-2006,T-04,Australia,AUS,3,1,2,1,0,0,0,0,0,0,T-44,Japan,JPN,1,3,-2,0,0,1,0,0,0,0,2006,group stage,Group F,1,0,2006-06-12,W
M-2006-10,WC-2006,T-83,United States,USA,0,3,-3,0,0,1,0,0,0,0,T-20,Czech Republic,CZE,3,0,3,1,0,0,0,0,0,0,2006,group stage,Group E,1,0,2006-06-12,L
M-2006-11,WC-2006,T-41,Italy,ITA,2,0,2,1,0,0,0,0,0,0,T-32,Ghana,GHA,0,2,-2,0,0,1,0,0,0,0,2006,group stage,Group E,1,0,2006-06-12,W
M-2006-12,WC-2006,T-71,South Korea,KOR,2,1,1,1,0,0,0,0,0,0,T-77,Togo,TGO,1,2,-1,0,0,1,0,0,0,0,2006,group stage,Group G,1,0,2006-06-13,W
M-2006-13,WC-2006,T-30,France,FRA,0,0,0,0,1,0,0,0,0,0,T-75,Switzerland,CHE,0,0,0,0,1,0,0,0,0,0,2006,group stage,Group G,1,0,2006-06-13,D
M-2006-14,WC-2006,T-09,Brazil,BRA,1,0,1,1,0,0,0,0,0,0,T-18,Croatia,HRV,0,1,-1,0,0,1,0,0,0,0,2006,group stage,Group F,1,0,2006-06-13,W
M-2006-15,WC-2006,T-73,Spain,ESP,4,0,4,1,0,0,0,0,0,0,T-81,Ukraine,UKR,0,4,-4,0,0,1,0,0,0,0,2006,group stage,Group H,1,0,2006-06-14,W
M-2006-16,WC-2006,T-79,Tunisia,TUN,2,2,0,0,1,0,0,0,0,0,T-63,Saudi Arabia,SAU,2,2,0,0,1,0,0,0,0,0,2006,group stage,Group H,1,0,2006-06-14,D
M-2006-17,WC-2006,T-31,Germany,DEU,1,0,1,1,0,0,0,0,0,0,T-57,Poland,POL,0,1,-1,0,0,1,0,0,0,0,2006,group stage,Group A,1,0,2006-06-14,W
M-2006-18,WC-2006,T-25,Ecuador,ECU,3,0,3,1,0,0,0,0,0,0,T-17,Costa Rica,CRI,0,3,-3,0,0,1,0,0,0,0,2006,group stage,Group A,1,0,2006-06-15,W
M-2006-19,WC-2006,T-28,England,ENG,2,0,2,1,0,0,0,0,0,0,T-78,Trinidad and Tobago,TTO,0,2,-2,0,0,1,0,0,0,0,2006,group stage,Group B,1,0,2006-06-15,W
M-2006-20,WC-2006,T-74,Sweden,SWE,1,0,1,1,0,0,0,0,0,0,T-55,Paraguay,PRY,0,1,-1,0,0,1,0,0,0,0,2006,group stage,Group B,1,0,2006-06-15,W
M-2006-21,WC-2006,T-03,Argentina,ARG,6,0,6,1,0,0,0,0,0,0,T-67,Serbia and Montenegro,SCG,0,6,-6,0,0,1,0,0,0,0,2006,group stage,Group C,1,0,2006-06-16,W
M-2006-22,WC-2006,T-48,Netherlands,NLD,2,1,1,1,0,0,0,0,0,0,T-42,Ivory Coast,CIV,1,2,-1,0,0,1,0,0,0,0,2006,group stage,Group C,1,0,2006-06-16,W
M-2006-23,WC-2006,T-46,Mexico,MEX,0,0,0,0,1,0,0,0,0,0,T-02,Angola,AGO,0,0,0,0,1,0,0,0,0,0,2006,group stage,Group D,1,0,2006-06-16,D
M-2006-24,WC-2006,T-58,Portugal,PRT,2,0,2,1,0,0,0,0,0,0,T-38,Iran,IRN,0,2,-2,0,0,1,0,0,0,0,2006,group stage,Group D,1,0,2006-06-17,W
M-2006-25,WC-2006,T-20,Czech Republic,CZE,0,2,-2,0,0,1,0,0,0,0,T-32,Ghana,GHA,2,0,2,1,0,0,0,0,0,0,2006,group stage,Group E,1,0,2006-06-17,L
M-2006-26,WC-2006,T-41,Italy,ITA,1,1,0,0,1,0,0,0,0,0,T-83,United States,USA,1,1,0,0,1,0,0,0,0,0,2006,group stage,Group E,1,0,2006-06-17,D
M-2006-27,WC-2006,T-44,Japan,JPN,0,0,0,0,1,0,0,0,0,0,T-18,Croatia,HRV,0,0,0,0,1,0,0,0,0,0,2006,group stage,Group F,1,0,2006-06-18,D
M-2006-28,WC-2006,T-09,Brazil,BRA,2,0,2,1,0,0,0,0,0,0,T-04,Australia,AUS,0,2,-2,0,0,1,0,0,0,0,2006,group stage,Group F,1,0,2006-06-18,W
M-2006-29,WC-2006,T-30,France,FRA,1,1,0,0,1,0,0,0,0,0,T-71,South Korea,KOR,1,1,0,0,1,0,0,0,0,0,2006,group stage,Group G,1,0,2006-06-18,D
M-2006-30,WC-2006,T-77,Togo,TGO,0,2,-2,0,0,1,0,0,0,0,T-75,Switzerland,CHE,2,0,2,1,0,0,0,0,0,0,2006,group stage,Group G,1,0,2006-06-19,L
M-2006-31,WC-2006,T-63,Saudi Arabia,SAU,0,4,-4,0,0,1,0,0,0,0,T-81,Ukraine,UKR,4,0,4,1,0,0,0,0,0,0,2006,group stage,Group H,1,0,2006-06-19,L
M-2006-32,WC-2006,T-73,Spain,ESP,3,1,2,1,0,0,0,0,0,0,T-79,Tunisia,TUN,1,3,-2,0,0,1,0,0,0,0,2006,group stage,Group H,1,0,2006-06-19,W
M-2006-33,WC-2006,T-17,Costa Rica,CRI,1,2,-1,0,0,1,0,0,0,0,T-57,Poland,POL,2,1,1,1,0,0,0,0,0,0,2006,group stage,Group A,1,0,2006-06-20,L
M-2006-34,WC-2006,T-25,Ecuador,ECU,0,3,-3,0,0,1,0,0,0,0,T-31,Germany,DEU,3,0,3,1,0,0,0,0,0,0,2006,group stage,Group A,1,0,2006-06-20,L
M-2006-35,WC-2006,T-55,Paraguay,PRY,2,0,2,1,0,0,0,0,0,0,T-78,Trinidad and Tobago,TTO,0,2,-2,0,0,1,0,0,0,0,2006,group stage,Group B,1,0,2006-06-20,W
M-2006-36,WC-2006,T-74,Sweden,SWE,2,2,0,0,1,0,0,0,0,0,T-28,England,ENG,2,2,0,0,1,0,0,0,0,0,2006,group stage,Group B,1,0,2006-06-20,D
M-2006-37,WC-2006,T-38,Iran,IRN,1,1,0,0,1,0,0,0,0,0,T-02,Angola,AGO,1,1,0,0,1,0,0,0,0,0,2006,group stage,Group D,1,0,2006-06-21,D
M-2006-38,WC-2006,T-58,Portugal,PRT,2,1,1,1,0,0,0,0,0,0,T-46,Mexico,MEX,1,2,-1,0,0,1,0,0,0,0,2006,group stage,Group D,1,0,2006-06-21,W
M-2006-39,WC-2006,T-42,Ivory Coast,CIV,3,2,1,1,0,0,0,0,0,0,T-67,Serbia and Montenegro,SCG,2,3,-1,0,0,1,0,0,0,0,2006,group stage,Group C,1,0,2006-06-21,W
M-2006-40,WC-2006,T-48,Netherlands,NLD,0,0,0,0,1,0,0,0,0,0,T-03,Argentina,ARG,0,0,0,0,1,0,0,0,0,0,2006,group stage,Group C,1,0,2006-06-21,D
M-2006-41,WC-2006,T-20,Czech Republic,CZE,0,2,-2,0,0,1,0,0,0,0,T-41,Italy,ITA,2,0,2,1,0,0,0,0,0,0,2006,group stage,Group E,1,0,2006-06-22,L
M-2006-42,WC-2006,T-32,Ghana,GHA,2,1,1,1,0,0,0,0,0,0,T-83,United States,USA,1,2,-1,0,0,1,0,0,0,0,2006,group stage,Group E,1,0,2006-06-22,W
M-2006-43,WC-2006,T-18,Croatia,HRV,2,2,0,0,1,0,0,0,0,0,T-04,Australia,AUS,2,2,0,0,1,0,0,0,0,0,2006,group stage,Group F,1,0,2006-06-22,D
M-2006-44,WC-2006,T-44,Japan,JPN,1,4,-3,0,0,1,0,0,0,0,T-09,Brazil,BRA,4,1,3,1,0,0,0,0,0,0,2006,group stage,Group F,1,0,2006-06-22,L
M-2006-45,WC-2006,T-63,Saudi Arabia,SAU,0,1,-1,0,0,1,0,0,0,0,T-73,Spain,ESP,1,0,1,1,0,0,0,0,0,0,2006,group stage,Group H,1,0,2006-06-23,L
M-2006-46,WC-2006,T-81,Ukraine,UKR,1,0,1,1,0,0,0,0,0,0,T-79,Tunisia,TUN,0,1,-1,0,0,1,0,0,0,0,2006,group stage,Group H,1,0,2006-06-23,W
M-2006-47,WC-2006,T-75,Switzerland,CHE,2,0,2,1,0,0,0,0,0,0,T-71,South Korea,KOR,0,2,-2,0,0,1,0,0,0,0,2006,group stage,Group G,1,0,2006-06-23,W
M-2006-48,WC-2006,T-77,Togo,TGO,0,2,-2,0,0,1,0,0,0,0,T-30,France,FRA,2,0,2,1,0,0,0,0,0,0,2006,group stage,Group G,1,0,2006-06-23,L
M-2006-49,WC-2006,T-31,Germany,DEU,2,0,2,1,0,0,0,0,0,0,T-74,Sweden,SWE,0,2,-2,0,0,1,0,0,0,0,2006,round of 16,not applicable,0,1,2006-06-24,W
M-2006-50,WC-2006,T-03,Argentina,ARG,2,1,1,1,0,0,1,0,0,0,T-46,Mexico,MEX,1,2,-1,0,0,1,1,0,0,0,2006,round of 16,not applicable,0,1,2006-06-24,W
M-2006-51,WC-2006,T-28,England,ENG,1,0,1,1,0,0,0,0,0,0,T-25,Ecuador,ECU,0,1,-1,0,0,1,0,0,0,0,2006,round of 16,not applicable,0,1,2006-06-25,W
M-2006-52,WC-2006,T-58,Portugal,PRT,1,0,1,1,0,0,0,0,0,0,T-48,Netherlands,NLD,0,1,-1,0,0,1,0,0,0,0,2006,round of 16,not applicable,0,1,2006-06-25,W
M-2006-53,WC-2006,T-41,Italy,ITA,1,0,1,1,0,0,0,0,0,0,T-04,Australia,AUS,0,1,-1,0,0,1,0,0,0,0,2006,round of 16,not applicable,0,1,2006-06-26,W
M-2006-54,WC-2006,T-75,Switzerland,CHE,0,0,0,0,0,1,1,1,0,3,T-81,Ukraine,UKR,0,0,0,1,0,0,1,1,3,0,2006,round of 16,not applicable,0,1,2006-06-26,L
M-2006-55,WC-2006,T-09,Brazil,BRA,3,0,3,1,0,0,0,0,0,0,T-32,Ghana,GHA,0,3,-3,0,0,1,0,0,0,0,2006,round of 16,not applicable,0,1,2006-06-27,W
M-2006-56,WC-2006,T-73,Spain,ESP,1,3,-2,0,0,1,0,0,0,0,T-30,France,FRA,3,1,2,1,0,0,0,0,0,0,2006,round of 16,not applicable,0,1,2006-06-27,L
M-2006-57,WC-2006,T-31,Germany,DEU,1,1,0,1,0,0,1,1,4,2,T-03,Argentina,ARG,1,1,0,0,0,1,1,1,2,4,2006,quarter-finals,not applicable,0,1,2006-06-30,W
M-2006-58,WC-2006,T-41,Italy,ITA,3,0,3,1,0,0,0,0,0,0,T-81,Ukraine,UKR,0,3,-3,0,0,1,0,0,0,0,2006,quarter-finals,not applicable,0,1,2006-06-30,W
M-2006-59,WC-2006,T-28,England,ENG,0,0,0,0,0,1,1,1,1,3,T-58,Portugal,PRT,0,0,0,1,0,0,1,1,3,1,2006,quarter-finals,not applicable,0,1,2006-07-01,L
M-2006-60,WC-2006,T-09,Brazil,BRA,0,1,-1,0,0,1,0,0,0,0,T-30,France,FRA,1,0,1,1,0,0,0,0,0,0,2006,quarter-finals,not applicable,0,1,2006-07-01,L
M-2006-61,WC-2006,T-31,Germany,DEU,0,2,-2,0,0,1,1,0,0,0,T-41,Italy,ITA,2,0,2,1,0,0,1,0,0,0,2006,semi-finals,not applicable,0,1,2006-07-04,L
M-2006-62,WC-2006,T-58,Portugal,PRT,0,1,-1,0,0,1,0,0,0,0,T-30,France,FRA,1,0,1,1,0,0,0,0,0,0,2006,semi-finals,not applicable,0,1,2006-07-05,L
M-2006-63,WC-2006,T-31,Germany,DEU,3,1,2,1,0,0,0,0,0,0,T-58,Portugal,PRT,1,3,-2,0,0,1,0,0,0,0,2006,third-place match,not applicable,0,1,2006-07-08,W
M-2006-64,WC-2006,T-41,Italy,ITA,1,1,0,1,0,0,1,1,5,3,T-30,France,FRA,1,1,0,0,0,1,1,1,3,5,2006,final,not applicable,0,1,2006-07-09,W
M-2007-01,WC-2007,T-31,Germany,DEU,11,0,11,1,0,0,0,0,0,0,T-03,Argentina,ARG,0,11,-11,0,0,1,0,0,0,0,2007,group stage,Group A,1,0,2007-09-10,W
M-2007-02,WC-2007,T-83,United States,USA,2,2,0,0,1,0,0,0,0,0,T-51,North Korea,PRK,2,2,0,0,1,0,0,0,0,0,2007,group stage,Group B,1,0,2007-09-11,D
M-2007-03,WC-2007,T-44,Japan,JPN,2,2,0,0,1,0,0,0,0,0,T-28,England,ENG,2,2,0,0,1,0,0,0,0,0,2007,group stage,Group A,1,0,2007-09-11,D
M-2007-04,WC-2007,T-50,Nigeria,NGA,1,1,0,0,1,0,0,0,0,0,T-74,Sweden,SWE,1,1,0,0,1,0,0,0,0,0,2007,group stage,Group B,1,0,2007-09-11,D
M-2007-05,WC-2007,T-32,Ghana,GHA,1,4,-3,0,0,1,0,0,0,0,T-04,Australia,AUS,4,1,3,1,0,0,0,0,0,0,2007,group stage,Group C,1,0,2007-09-12,L
M-2007-06,WC-2007,T-49,New Zealand,NZL,0,5,-5,0,0,1,0,0,0,0,T-09,Brazil,BRA,5,0,5,1,0,0,0,0,0,0,2007,group stage,Group D,1,0,2007-09-12,L
M-2007-07,WC-2007,T-53,Norway,NOR,2,1,1,1,0,0,0,0,0,0,T-12,Canada,CAN,1,2,-1,0,0,1,0,0,0,0,2007,group stage,Group C,1,0,2007-09-12,W
M-2007-08,WC-2007,T-14,China,CHN,3,2,1,1,0,0,0,0,0,0,T-22,Denmark,DNK,2,3,-1,0,0,1,0,0,0,0,2007,group stage,Group D,1,0,2007-09-12,W
M-2007-09,WC-2007,T-03,Argentina,ARG,0,1,-1,0,0,1,0,0,0,0,T-44,Japan,JPN,1,0,1,1,0,0,0,0,0,0,2007,group stage,Group A,1,0,2007-09-14,L
M-2007-10,WC-2007,T-74,Sweden,SWE,0,2,-2,0,0,1,0,0,0,0,T-83,United States,USA,2,0,2,1,0,0,0,0,0,0,2007,group stage,Group B,1,0,2007-09-14,L
M-2007-11,WC-2007,T-28,England,ENG,0,0,0,0,1,0,0,0,0,0,T-31,Germany,DEU,0,0,0,0,1,0,0,0,0,0,2007,group stage,Group A,1,0,2007-09-14,D
M-2007-12,WC-2007,T-51,North Korea,PRK,2,0,2,1,0,0,0,0,0,0,T-50,Nigeria,NGA,0,2,-2,0,0,1,0,0,0,0,2007,group stage,Group B,1,0,2007-09-14,W
M-2007-13,WC-2007,T-12,Canada,CAN,4,0,4,1,0,0,0,0,0,0,T-32,Ghana,GHA,0,4,-4,0,0,1,0,0,0,0,2007,group stage,Group C,1,0,2007-09-15,W
M-2007-14,WC-2007,T-22,Denmark,DNK,2,0,2,1,0,0,0,0,0,0,T-49,New Zealand,NZL,0,2,-2,0,0,1,0,0,0,0,2007,group stage,Group D,1,0,2007-09-15,W
M-2007-15,WC-2007,T-04,Australia,AUS,1,1,0,0,1,0,0,0,0,0,T-53,Norway,NOR,1,1,0,0,1,0,0,0,0,0,2007,group stage,Group C,1,0,2007-09-15,D
M-2007-16,WC-2007,T-09,Brazil,BRA,4,0,4,1,0,0,0,0,0,0,T-14,China,CHN,0,4,-4,0,0,1,0,0,0,0,2007,group stage,Group D,1,0,2007-09-15,W
M-2007-17,WC-2007,T-28,England,ENG,6,1,5,1,0,0,0,0,0,0,T-03,Argentina,ARG,1,6,-5,0,0,1,0,0,0,0,2007,group stage,Group A,1,0,2007-09-17,W
M-2007-18,WC-2007,T-31,Germany,DEU,2,0,2,1,0,0,0,0,0,0,T-44,Japan,JPN,0,2,-2,0,0,1,0,0,0,0,2007,group stage,Group A,1,0,2007-09-17,W
M-2007-19,WC-2007,T-50,Nigeria,NGA,0,1,-1,0,0,1,0,0,0,0,T-83,United States,USA,1,0,1,1,0,0,0,0,0,0,2007,group stage,Group B,1,0,2007-09-18,L
M-2007-20,WC-2007,T-51,North Korea,PRK,1,2,-1,0,0,1,0,0,0,0,T-74,Sweden,SWE,2,1,1,1,0,0,0,0,0,0,2007,group stage,Group B,1,0,2007-09-18,L
M-2007-21,WC-2007,T-04,Australia,AUS,2,2,0,0,1,0,0,0,0,0,T-12,Canada,CAN,2,2,0,0,1,0,0,0,0,0,2007,group stage,Group C,1,0,2007-09-20,D
M-2007-22,WC-2007,T-53,Norway,NOR,7,2,5,1,0,0,0,0,0,0,T-32,Ghana,GHA,2,7,-5,0,0,1,0,0,0,0,2007,group stage,Group C,1,0,2007-09-20,W
M-2007-23,WC-2007,T-09,Brazil,BRA,1,0,1,1,0,0,0,0,0,0,T-22,Denmark,DNK,0,1,-1,0,0,1,0,0,0,0,2007,group stage,Group D,1,0,2007-09-20,W
M-2007-24,WC-2007,T-14,China,CHN,2,0,2,1,0,0,0,0,0,0,T-49,New Zealand,NZL,0,2,-2,0,0,1,0,0,0,0,2007,group stage,Group D,1,0,2007-09-20,W
M-2007-25,WC-2007,T-31,Germany,DEU,3,0,3,1,0,0,0,0,0,0,T-51,North Korea,PRK,0,3,-3,0,0,1,0,0,0,0,2007,quarter-final,not applicable,0,1,2007-09-22,W
M-2007-26,WC-2007,T-83,United States,USA,3,0,3,1,0,0,0,0,0,0,T-28,England,ENG,0,3,-3,0,0,1,0,0,0,0,2007,quarter-final,not applicable,0,1,2007-09-22,W
M-2007-27,WC-2007,T-53,Norway,NOR,1,0,1,1,0,0,0,0,0,0,T-14,China,CHN,0,1,-1,0,0,1,0,0,0,0,2007,quarter-final,not applicable,0,1,2007-09-23,W
M-2007-28,WC-2007,T-09,Brazil,BRA,3,2,1,1,0,0,0,0,0,0,T-04,Australia,AUS,2,3,-1,0,0,1,0,0,0,0,2007,quarter-final,not applicable,0,1,2007-09-23,W
M-2007-29,WC-2007,T-31,Germany,DEU,3,0,3,1,0,0,0,0,0,0,T-53,Norway,NOR,0,3,-3,0,0,1,0,0,0,0,2007,semi-final,not applicable,0,1,2007-09-26,W
M-2007-30,WC-2007,T-83,United States,USA,0,4,-4,0,0,1,0,0,0,0,T-09,Brazil,BRA,4,0,4,1,0,0,0,0,0,0,2007,semi-final,not applicable,0,1,2007-09-27,L
M-2007-31,WC-2007,T-53,Norway,NOR,1,4,-3,0,0,1,0,0,0,0,T-83,United States,USA,4,1,3,1,0,0,0,0,0,0,2007,third-place match,not applicable,0,1,2007-09-30,L
M-2007-32,WC-2007,T-31,Germany,DEU,2,0,2,1,0,0,0,0,0,0,T-09,Brazil,BRA,0,2,-2,0,0,1,0,0,0,0,2007,final,not applicable,0,1,2007-09-30,W
M-2010-01,WC-2010,T-70,South Africa,ZAF,1,1,0,0,1,0,0,0,0,0,T-46,Mexico,MEX,1,1,0,0,1,0,0,0,0,0,2010,group stage,Group A,1,0,2010-06-11,D
M-2010-02,WC-2010,T-84,Uruguay,URY,0,0,0,0,1,0,0,0,0,0,T-30,France,FRA,0,0,0,0,1,0,0,0,0,0,2010,group stage,Group A,1,0,2010-06-11,D
M-2010-03,WC-2010,T-71,South Korea,KOR,2,0,2,1,0,0,0,0,0,0,T-33,Greece,GRC,0,2,-2,0,0,1,0,0,0,0,2010,group stage,Group B,1,0,2010-06-12,W
M-2010-04,WC-2010,T-03,Argentina,ARG,1,0,1,1,0,0,0,0,0,0,T-50,Nigeria,NGA,0,1,-1,0,0,1,0,0,0,0,2010,group stage,Group B,1,0,2010-06-12,W
M-2010-05,WC-2010,T-28,England,ENG,1,1,0,0,1,0,0,0,0,0,T-83,United States,USA,1,1,0,0,1,0,0,0,0,0,2010,group stage,Group C,1,0,2010-06-12,D
M-2010-06,WC-2010,T-01,Algeria,DZA,0,1,-1,0,0,1,0,0,0,0,T-69,Slovenia,SVN,1,0,1,1,0,0,0,0,0,0,2010,group stage,Group C,1,0,2010-06-13,L
M-2010-07,WC-2010,T-66,Serbia,SRB,0,1,-1,0,0,1,0,0,0,0,T-32,Ghana,GHA,1,0,1,1,0,0,0,0,0,0,2010,group stage,Group D,1,0,2010-06-13,L
M-2010-08,WC-2010,T-31,Germany,DEU,4,0,4,1,0,0,0,0,0,0,T-04,Australia,AUS,0,4,-4,0,0,1,0,0,0,0,2010,group stage,Group D,1,0,2010-06-13,W
M-2010-09,WC-2010,T-48,Netherlands,NLD,2,0,2,1,0,0,0,0,0,0,T-22,Denmark,DNK,0,2,-2,0,0,1,0,0,0,0,2010,group stage,Group E,1,0,2010-06-14,W
M-2010-10,WC-2010,T-44,Japan,JPN,1,0,1,1,0,0,0,0,0,0,T-11,Cameroon,CMR,0,1,-1,0,0,1,0,0,0,0,2010,group stage,Group E,1,0,2010-06-14,W
M-2010-11,WC-2010,T-41,Italy,ITA,1,1,0,0,1,0,0,0,0,0,T-55,Paraguay,PRY,1,1,0,0,1,0,0,0,0,0,2010,group stage,Group F,1,0,2010-06-14,D
M-2010-12,WC-2010,T-49,New Zealand,NZL,1,1,0,0,1,0,0,0,0,0,T-68,Slovakia,SVK,1,1,0,0,1,0,0,0,0,0,2010,group stage,Group F,1,0,2010-06-15,D
M-2010-13,WC-2010,T-42,Ivory Coast,CIV,0,0,0,0,1,0,0,0,0,0,T-58,Portugal,PRT,0,0,0,0,1,0,0,0,0,0,2010,group stage,Group G,1,0,2010-06-15,D
M-2010-14,WC-2010,T-09,Brazil,BRA,2,1,1,1,0,0,0,0,0,0,T-51,North Korea,PRK,1,2,-1,0,0,1,0,0,0,0,2010,group stage,Group G,1,0,2010-06-15,W
M-2010-15,WC-2010,T-35,Honduras,HND,0,1,-1,0,0,1,0,0,0,0,T-13,Chile,CHL,1,0,1,1,0,0,0,0,0,0,2010,group stage,Group H,1,0,2010-06-16,L
M-2010-16,WC-2010,T-73,Spain,ESP,0,1,-1,0,0,1,0,0,0,0,T-75,Switzerland,CHE,1,0,1,1,0,0,0,0,0,0,2010,group stage,Group H,1,0,2010-06-16,L
M-2010-17,WC-2010,T-70,South Africa,ZAF,0,3,-3,0,0,1,0,0,0,0,T-84,Uruguay,URY,3,0,3,1,0,0,0,0,0,0,2010,group stage,Group A,1,0,2010-06-16,L
M-2010-18,WC-2010,T-03,Argentina,ARG,4,1,3,1,0,0,0,0,0,0,T-71,South Korea,KOR,1,4,-3,0,0,1,0,0,0,0,2010,group stage,Group B,1,0,2010-06-17,W
M-2010-19,WC-2010,T-33,Greece,GRC,2,1,1,1,0,0,0,0,0,0,T-50,Nigeria,NGA,1,2,-1,0,0,1,0,0,0,0,2010,group stage,Group B,1,0,2010-06-17,W
M-2010-20,WC-2010,T-30,France,FRA,0,2,-2,0,0,1,0,0,0,0,T-46,Mexico,MEX,2,0,2,1,0,0,0,0,0,0,2010,group stage,Group A,1,0,2010-06-17,L
M-2010-21,WC-2010,T-31,Germany,DEU,0,1,-1,0,0,1,0,0,0,0,T-66,Serbia,SRB,1,0,1,1,0,0,0,0,0,0,2010,group stage,Group D,1,0,2010-06-18,L
M-2010-22,WC-2010,T-69,Slovenia,SVN,2,2,0,0,1,0,0,0,0,0,T-83,United States,USA,2,2,0,0,1,0,0,0,0,0,2010,group stage,Group C,1,0,2010-06-18,D
M-2010-23,WC-2010,T-28,England,ENG,0,0,0,0,1,0,0,0,0,0,T-01,Algeria,DZA,0,0,0,0,1,0,0,0,0,0,2010,group stage,Group C,1,0,2010-06-18,D
